course_id,university_id,university_name,country,city,region,field,level,program_name,roi_score,employment_rate,mean_start_salary,tuition_fee_intl,satisfaction_score,teaching_quality,difficulty_score,program_selectivity,description
C0069,U119,Riverside University,UK,Edinburgh,Europe,Engineering Management,Masters,Masters in Engineering Management,87.19364673868266,83.8,108543,22438,97.1866611080754,78.6080889532076,49.973547368466754,0.07,"This masters program in Engineering Management emphasizes customer insight, strategy, communication, and practical business problem solving. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Edinburgh, UK and is designed for students seeking international mobility. Graduates commonly target roles in consulting."
C0070,U040,Applied University,USA,Chicago,North America,Computer Science,Masters,Masters in Computer Science,88.60602312413168,85.3,109494,19478,89.16089916119014,100.0,76.23094444106148,0.13,"This masters program in Computer Science emphasizes data, analytics, technology, applied projects, and employer-aligned skills. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Chicago, USA and is designed for students seeking research depth. Graduates commonly target roles in technology."
C0071,U005,Applied University,Singapore,Singapore,Asia-Pacific,Information Systems,MBA,MBA in Information Systems,87.36206038718943,93.2,133827,32110,68.33161865682519,74.23105585522238,76.58198854947636,0.08,"This mba program in Information Systems emphasizes data, analytics, technology, applied projects, and employer-aligned skills. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Singapore, Singapore and is designed for students seeking research depth. Graduates commonly target roles in analytics."
C0072,U021,Global University,Canada,Montreal,North America,Data Science,Masters,Masters in Data Science,59.04315846080473,78.4,100093,47017,52.55021966077336,74.46489161378568,90.75518264311546,0.05,"This masters program in Data Science emphasizes data, analytics, technology, applied projects, and employer-aligned skills. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Montreal, Canada and is designed for students seeking international mobility. Graduates commonly target roles in operations."
C0073,U109,Riverside University,Australia,Sydney,Asia-Pacific,Cybersecurity,Bachelors,Bachelors in Cybersecurity,76.15587282925115,91.0,115118,29046,50.98363471368294,71.41447214679073,59.966116807949966,0.28,"This bachelors program in Cybersecurity emphasizes data, analytics, technology, applied projects, and employer-aligned skills. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Sydney, Australia and is designed for students seeking industry connections. Graduates commonly target roles in operations."
C0074,U028,Pacific University,Canada,Montreal,North America,Data Science,Masters,Masters in Data Science,74.02313694851165,85.1,109386,36889,72.79532530516612,87.90479924048,73.91373652270082,0.62,"This masters program in Data Science emphasizes data, analytics, technology, applied projects, and employer-aligned skills. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Montreal, Canada and is designed for students seeking international mobility. Graduates commonly target roles in analytics."
C0075,U072,Global University,Netherlands,Amsterdam,Europe,Data Science,Bachelors,Bachelors in Data Science,98.94648946220549,99.0,117926,35925,91.53282655129016,84.90425759083966,62.57575192857422,0.43,"This bachelors program in Data Science emphasizes data, analytics, technology, applied projects, and employer-aligned skills. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Amsterdam, Netherlands and is designed for students seeking research depth. Graduates commonly target roles in operations."
C0076,U127,Global University,UK,Manchester,Europe,International Business,Masters,Masters in International Business,72.74683837735307,83.4,97089,24002,93.58641060595933,90.12183598334957,75.93261738566427,0.3,"This masters program in International Business emphasizes financial analysis, markets, global business decisions, and career mobility. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Manchester, UK and is designed for students seeking research depth. Graduates commonly target roles in finance."
C0077,U080,Northbridge University,Canada,Calgary,North America,Cybersecurity,Certificate,Certificate in Cybersecurity,73.50612996287684,80.5,99997,43048,94.7621188081965,69.63880657992534,58.96329684188416,0.3,"This certificate program in Cybersecurity emphasizes data, analytics, technology, applied projects, and employer-aligned skills. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Calgary, Canada and is designed for students seeking industry connections. Graduates commonly target roles in operations."
C0078,U141,Metro University,Japan,Tokyo,Asia-Pacific,Data Science,Masters,Masters in Data Science,70.32925375929264,83.4,93683,51093,82.85435317606988,77.44179427255489,52.7462322085026,0.41,"This masters program in Data Science emphasizes data, analytics, technology, applied projects, and employer-aligned skills. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Tokyo, Japan and is designed for students seeking international mobility. Graduates commonly target roles in operations."
